,Smiles,Name
2314,CC(=O)NC3(C=CC2(C1(C(=CC=CC=1)CC=2C=3))),2-Acetamidofluorene
2315,CC1(CCC2(=C(CCCC(C(C=1)2)(C)C)C)),beta-Himachalene
2316,C(O)C1(C(O)C(N)C(O)C(O)O1),AC1N68E7
2317,C(=O)(O)C(=O)CC1(C(=O)O)(C=CC(O)C=C1),Prephenic acid
2318,C1(C=C(O)C=CC=1C2(=CC(=O)C3(=C(O)C(=C(O)C=C(O2)3)C4(OC(CO)C(O)C(O)C(O)4)))),MLS000877022
2319,CC(=O)NC1(C(N)OC(CO)C(O)C(O)1),"N-[2-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide"
2320,C(C3(C(CC(N2(C1(=C(C(=NC(=O)N1)N)N=C2)))O3)O))OP(O)(O)=O,AC1NE1N8
2321,CC(C(=O)NC(C)C(=O)O)NC(=O)C(CCP(=O)(O)C)N,NSC626779
2322,CC(C)=CCCC(C)=CCCC(C)=CCCC(=CCCC(=CCCC(=CCCC(C)=CCCC(=CCCC(=CCCC(=CCCC(=CCO)C)C)C)C)C)C)C,AC1L193J
2323,COC3(=C(C=C(C2(OC1(C=C(C=C(C=1C(C2)=O)O)O)))C=C3)O),hesperetine
2324,C(C3(C(C(C(N2(C1(=C(C(=NC=N1)N)N=C2)))O3)O)O))OP(OS(=O)(O)=O)(O)=O,485-84-7
2325,C1(=CN(C(=O)NC(=O)1)C2(OC(CO)C(O)C(OP(=O)(O)O)2)),AC1L1KT2
2326,CCCCCCCCCC(CCCCCCCCCCCC(=O)O)OC1(OC(C(C(C1OC2(OC(C(C(C2O)O)O)COC(C)=O))O)O)COC(=O)C),AC1L19Q8
2327,CC(C(=O)O)C(C)(O)C(=O)O,"2-hydroxy-2,3-dimethylbutanedioic acid"
2328,CCCCCCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCOP(O)(=O)O,C32 PM
2329,C(OP(=O)(O)OP(=O)(O)OP(=O)(O)O)C1(OC(CC(O)1)N3(C(=O)NC2(C(=O)NC(N)=NC=23))),AC1LCUY4
2330,CCCCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1(C(OP(=O)(O)O)C(O)C(O1)N3(C=NC2(C(N)=NC=NC=23))))=O,AC1NORN0
2331,C(C3(C(C(C(N2(C1(=C(C(NC(=N1)N)=O)N=C2)))O3)O)O))OP(OP(OC4(C(C(C(C(O4)CO)O)O)O))(O)=O)(O)=O,GDP-Glucose
2332,CC(CN)C(O)=O,dl-3-Aminoisobutyric acid
2333,C1(=CC=C(C=C1)CC(O)=O),PHENYLACETIC ACID
2334,C(N)C(=O)NC(C(O)=O)CCC(=O)N,SBB057581
2335,CC(C)(C(O)C(=O)NCCC(=O)NCCSC(C1(=CC=C(O)C=C1))=O)COP(=O)(OP(=O)(OCC2(C(OP(O)(=O)O)C(O)C(O2)N4(C3(=C(C(N)=NC=N3)N=C4))))O)O,AC1L1944
2336,CC(C)(C(O)C(=O)NCCC(=O)NCCSC(=O)CC(C)(O)CC(=O)O)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O,3-Hydroxy-3-methylglutaryl-CoA
2337,C2(C=CC1(NC(O)C(O)C=1C=2)),"1h-indolediol,2,3-dihydro-"
2338,C(C(C(C(C(C(O)=O)O)O)O)O)O,Hexonic acid
2339,C(S(=O)(=O)O)CNC(N)=N,Taurocyamine
2340,C(O)C1(OC(C(C(C1O)O)=O)O),AC1NAFKF
2341,CC(=O)N,acetamide
2342,C(CC(C(O)=O)N)N,"2,4-Diaminobutanoic acid"
2343,C1(C=C(O)C=CC=1C2(=CC(=O)C3(=C(O2)C=C(O)C(O)=C(O)3))),Scutellarein
2344,CC(CCC(OCCN1(CCOCC1))=O)=CCC2(=C(C(C)=C3(COC(=O)C(=C(O)2)3))OC),Mycophenolate Mofetil-d4
2345,C(OP(=O)(O)OP(=O)(O)OP(=O)(O)O)C1(OC(C(O)C(O)1)N2(C=CC(=O)NC(=O)2)),UTP
2346,CCC4(CC(C3(C(=C2(C(C1(C(=CC=CC=1C(C2=C(C=3C4)O)=O)OC))=O))O))OC5(OC(C)C(O)C(N)C5))O,AC1L8P93
2347,CC(OCC=CC1(=CC(=C(C=C1)O)OC))=O,3-(4-HYDROXY-3-METHOXYPHENYL)PROP-2-EN-1-YL ACETATE
2348,CSC2(=NC=NC1(N=CNC=12)),6-(Methylthio)purine
2349,COC(C1(C=CC=CC=1O))=O,methyl salicylate
2350,CC(C1(CC=C(C2(CCC(C(C=1)2)C))C))C,"(1xi,4xi,5xi)-guaia-6,9-diene"
2351,CCC(=O)CC(=O)C1(=C(CC(O)=O)C=C2(C(=C(O)1)C(=O)C3(=C(C(=O)2)C=CC=C(O)3))),aklanonate
2352,CC(=C1(CCC(=CCCC(=CC1)C)C))C,AC1L42UF
2353,C1(=CC=NC(=C1)O),2-HYDROXYPYRIDINE
2354,C1(CCC(CC1)=O),CYCLOHEXANONE
2355,CCCCCCC(C(C)=O)CC(=O)C,"3-Hexyl-2,5-hexanedione"
2356,C(O)CCCCC=CCC=CC=CC=CC(SCC(C(=O)O)N)C(CCCC(O)=O)O,"(5S,6R)-6-[(2R)-2-AMINO-2-CARBOXY-ETHYL]SULFANYL-5,20-DIHYDROXY-ICOSA-7,9,11,14-TETRAENOIC ACID"
2357,C(O)(C(CC(O)C(O)=O)N)=O,Hydroxyglutamic acid
2358,C(CCCCCCCCC(O)=O)=O,10-oxodecanoic acid
2359,CC(=O)NCCC2(=CNC1(=C(C=C(OC)C=C1)2)),Melatonin
2360,C1(=CC(O)=C(O)C=C1C2(OC3(=CC(O)=CC(O)=C(C(=O)C(O)2)3))),(+/-)-Taxifolin
2361,CC(C(C)=O)=O,"2,3-butanedione"
2362,CCC(C(=O)O)C(C(O)=O)O,3-Ethylmalate
2363,C1(=NC(CC1)C(=O)O),"3,4-dihydro-2H-pyrrole-2-carboxylic acid"
2364,CC(OP(O)(O)=O)C(N)C(O)=O,O-Phospho-DL-threonine
2365,C(N)C(O)=O,glycine
2366,C(COP(=O)(O)OC)NC(=N)NP(=O)(O)O,N'-Phosphoguanidinoethyl methyl phosphate
2367,CC(C)=CCC1(C(O)=CC=C(C=1)C(NC2(C(=O)OC3(=C(C(O)=2)C=CC(O)=C(C)3)))=O),Novobiocic acid
2368,CCCCCCCCCCCCCC=CC(=O)O,t-2-hexadecenoic acid
2369,COC1(C(CO)OC(C(C1O)O)N7(C2(C(=CC=CC=2C6(C3(C(NC(C=3C5(C4(C=CC=C(C=4NC=5C=67)Cl)))=O)=O)))Cl))),MLS002701854
2370,C1(C(Cl)=CC(Cl)=C(O)C(Cl)=1),"2,4,6-TRICHLOROPHENOL"
2371,CC(C)(C(O)C(=O)NCCC(=O)NCCSC(=O)CCCO)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O,AC1NB537
2372,CN1(C=CC=CC=1),N-Methylpyridinium
2373,CCCCCCCCCC(=O)C(O)CC,3-Hydroxy-4-tridecanone
2374,C2(C=CC(C=CC(C1(=C(C=C(C=C(O)1)O)O))=O)=CC=2),Spectrum_001083
2375,CC(CCCC(CCCC(C)CCCC(=CCC2(C=C(O)C1(=C(C=CC=C1)C(O)=2)))C)C)C,SCHEMBL9137807
2376,C2(C=C(O)C=CC(C=CC(=O)C1(C(=CC(O)=CC=1)O))=2),"1-(2,4-Dihydroxyphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one"
2377,C=C(C1(CC(C(=CC1)C)=O))C,CARVONE
2378,C(=O)NC1(C=CC=CC=1C(O)=O),2-(Formylamino)benzoic acid
2379,CC(=O)N(CCCCC(NC(CC(C(=O)O)(O)CC(=O)NC(C(=O)O)CCCCN(C(C)=O)O)=O)C(O)=O)O,3-[[(1S)-5-(ACETYL-HYDROXY-AMINO)-1-CARBOXY-PENTYL]CARBAMOYL]-2-[[(1S)-5-(ACETYL-HYDROXY-AMINO)-1-CARBOXY-PENTYL]CARBAMOYLMETHYL]-2-HYDROXY-PROPANOIC ACID
2380,C(OP(O)(O)=O)C2(C(O)C(O)C(N1(C=NC(C(O)=O)=C(N)1))O2),AC1L1AJ5
2381,C(OC1(OCC(O)C(O)C(O)1))C2(OC(O)C(O)C(O)C(O)2),AC1NBVE8
2382,CCC1(=CC=CC(O)C(O)1),AC1NOYDT
2383,C(O)(=O)C(=O)NC(=O)N,Oxaluric acid
2384,CC1(=NCCC2(=C1NC3(C=C(OC)C=CC2=3))),harmaline
2385,CC(CCCC(CCCC(CCCC(=CCOP(O)(=O)OP(O)(=O)O)C)C)C)C,AC1L99Q9
2386,CN(CC(=O)O)C(N)=O,N-Carbamoylsarcosine
2387,C(OP(=O)(O)O)C(O)C(O)C(=O)CN=CNC1(=C(N=CN1C2(C(O)C(C(COP(=O)(O)O)O2)O))C(=O)N),"[5-[4-carbamoyl-5-[[(E)-(3,4-dihydroxy-2-oxo-5-phosphonooxy-pentyl)iminomethyl]amino]imidazol-1-yl]-3,4-dihydroxy-tetrahydrofuran-2-yl]methyl dihydrogen phosphate"
2388,C1(NC(NC(=O)N1)=O)=O,CYANURIC ACID
2389,C2(=CC(N)=NC(N(C1(OC(C(O)=O)C(O)C(O)C(O)1))2)=O),"(2S,3S,4S,5R,6R)-6-(4-amino-2-oxopyrimidin-1-yl)-3,4,5-trihydroxyoxane-2-carboxylic acid"
2390,CC(=O)OCC1(CSC2(C(C(N(C(C(=O)O)=1)2)=O)NC(CCCC(=O)O)=O)),STK384445
2391,C(C(=CC=C(O)C(=O)O)Cl)(=O)O,"2,4-Hexadienedioic acid, 2-chloro-5-hydroxy-"
2392,C12(=C(C(NC(=N1)N)=O)C(=CN2)C#N),"2-AMINO-4-OXO-4,7-DIHYDRO-3H-PYRROLO[2,3-D]PYRIMIDINE-5-CARBONITRILE"
2393,C(=O)C=CC1(C=CC(O)=CC=1),Spectrum2_001963
2394,CC(=CCCC(CCO)C)C,Citronellol
2395,COC1(=CC(=CC=C(O)1)C2(OC3(C(C(=O)C=2OC)=C(O)C(O)=C(OC)C=3))),Chrysosplenol C
2396,C1(=CC=C2(C(=N1)C(Cl)=CC=C2)),8-Chloroquinoline
2397,COC1(=CC(=C(C=C1)C2(CC3(=CC=C(C=C(OC2)3)O)))O),"2',7-DIHYDROXY-4'-METHOXYISOFLAVAN"
2398,CC(=CCCC(=CCCC(=CCCC(=CCO)C)CO)C)C,AC1L1J4B
2399,C1(=C(C(CCC(=O)O)=O)C=CC(O)=N1),6-Hydroxy-3-succinoylpyridine
2400,C(CC(N)CC(=O)NC1(C=CC(OC(C(=O)O)1)N2(C(=O)N=C(N)C=C2)))N(C)C(=N)N,Blasticidin S
2401,C=C(CC(SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O)=O)C(O)=O,AC1NBT2D
2402,C(OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC1(OC(C(O)C(O)1)N3(C=NC2(C(N)=NC=NC=23))))C4(OC(C(O)C(O)4)N6(C=NC5(C(N)=NC=NC=56))),AC1L1AGT
2403,CCCCCC=CCC=CC=CC=CC(SCC(C(=O)O)N)C(CCCC(O)=O)O,11-trans Leukotriene E4
2404,CC1(=C(C=C2(C(=C1)NC3(C(N2CC(O)C(O)C(O)CO)=NC(NC3=O)=O)))C),AC1L197P
2405,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O,AC1L18PD
2406,CC1(OC2(C)(C(O)CC1CC2))(C),exo-2-Hydroxycineole
2407,CCC(C)C=NO,"Butanal, 2-methyl-, oxime"
2408,C1(NC=NC=1C=CC(O)=O),3-(1H-imidazol-4-yl)acrylic acid
2409,CC(=O)NCCCNCCCCNCCCN,N1-acetylspermine
2410,C1(C=CC(=CC=1)C2(C=CC=C(O)C(O)=2)),"biphenyl-2,3-diol"
2411,C(=O)(O)C1(O)(C=CC2(C(O1)=CC=CC=2)),2-hydroxy-2H-chromene-2-carboxylic acid
2412,CC1(C=CC(=C(N(=O)O)C=1)N(O)=O),"3,4-DINITROTOLUENE"
2413,C1(=CC(O)=CC=C1C(=O)CC(=O)C2(=C(O)C=C(O)C=C(O)2)),CHEBI:75418
2414,CC(CC(O)=O)O,3-hydroxybutyric acid
2415,CC(C(=O)O)OS(=O)(=O)O,2-(sulfooxy)propanoic acid
2416,C=CC5(C(C)=C6(C=C1(C(C)C(CCC(=O)O)C(=N1)C3(CC(=O)C2(=C(C)C(NC2=3)=CC4(C(CC)=C(C)C(N=4)=CC=5N6)))))),Pyropheophorbide-a
2417,CC=CC=CC=CC(O)=O,5205-32-3
2418,CC3(C1(C2(C(C(C(C1)CC2)=C)(CC3)C)C)),Seychellene
2419,C1(C=C(O)C(O)=CC=1C2(O)(OC3(C(C(=O)C2)=C(O)C=C(O)C=3))),2-hydroxyeriodictyol
2420,C(O)C1(OC(C(O)C(O)1)N3(C=NC2(C(=O)NC=NC=23))),arabinosylhypoxanthine
2421,C(CCCCCC(C(=O)O)=O)(O)=O,2-oxooctanedioic acid
2422,CNCCCC(=O)C1(=CC=C(O)N=C(O)1),"2,6-Dihydroxypseudooxynicotine"
2423,CCCCCC1(C=CNC(C)=1),2-Methyl-3-amylpyrrole
2424,C(C(C(C(C(C(O)=O)=O)=O)O)O)O,AC1L18AJ
2425,CC(O)C(O)C2(CNC1(N=C(NC(C=1N=2)=O)N)),dihydrobiopterin
2426,CC(=CCC(CC1(=C(O)C=C(O)C2(C(=O)CC(OC1=2)C3(=C(C=C(O)C=C3)O))))C(C)=C)C,norkurarinone
2427,CC(C)CC(C(O)=O)NC(C(C)N)=O,dl-Alanyl-dl-leucine
2428,C(C1(OC=CC=1))(O)=O,2-FUROIC ACID
2429,CC3(C(=O)C(C(C(OP(OP(OCC1(C(C(C(O1)N2(C=CC(NC2=O)=O))O)O))(O)=O)(O)=O)O3)NC(C)=O)O),AC1MP5OG
2430,CN1(CCC4(=C3(C1CC2(C(=C(O)C(OC)=CC=2)C3=C(O)C(OC)=C4)))),NSC406033
2431,CCC=CCCO,Hex-3-en-1-ol
2432,CN(C)C1(C=CC(N)=CC=1),99-98-9
2433,C(CNO)CC(N)C(O)=O,SCHEMBL5285868
2434,COC1(=CC(=CC=C(OC)1)C2(OC3(C(C(=O)C=2OC)=C(O)C=C(OC)C=3))),Retusin
2435,C(C4(OC(OC2(=C(C1(C=CC(O)=CC=1))OC3(=CC(O)=CC(=C(C2=O)3)O)))C(C(O)C4O)O))O,Kaempferol-3-O-galactoside
2436,C(SSCC(C(NCC(O)=O)=O)NC(=O)CCC(N)C(O)=O)C(C(NCC(O)=O)=O)NC(=O)CCC(N)C(O)=O,L-Glutathione (Oxidized)
2437,C1(NC=NC=1CC(COP(O)(=O)O)N),HSA
2438,CC(C)=CCCC(C)=CCCC(C)=CCN1(C(=O)C3(=C(NC2(C1=CC(O)=CC(O)=2))C(O)=CC=C3)),SCHEMBL1180715
2439,C,methane
2440,CC2(CCC1(C(=C)CCCC1(C)C)(CC=2)),.beta.-Chamigrene
2441,CCCCCCCCCCCCCCOC(=O)C,Tetradecyl acetate
2442,C=C(C1(CC2(C(CCC=C(CC1)2)C)C))C,Valencen
2443,C=C(OC1(=CC=CC(=C1N)C(=O)O))C(=O)O,3-(1-carboxyvinyloxy)anthranilic acid
2444,CC(C(C1(C(=CC(=CC=1O)O)O))=O)C,Phlorisobutyrophenone
2445,C2(C=CC1(=C(C(O)=CN1)C=2)),1H-Indol-3-ol
2446,C(=O)CCCCCCCC=CCCCCCCCC(=O)O,SCHEMBL8367778
2447,C1(CCC(C=C1)=O),2-CYCLOHEXEN-1-ONE
2448,CS(=O)(=O)C,Dimethyl sulfone
2449,COC1(=CC(=CC=C1O)CC2(C3(C=C(C(=CC(CCN2)=3)OC)O))),Nororientaline
2450,C(OP(=O)(O)O)C1(OC(O)(CO)C(O)C(O)1),6-o-phosphonohex-2-ulofuranose
2451,C(O)C(O)C1(C(=O)C(=O)C(=O)O1),"5-(1,2-Dihydroxyethyl)-2,3,4(5H)-furantrione"
2452,C2(C5(=C6(OCOC(=CC(O)=C(C1(C=CC3(C=C4(OCOC(=CC(C=1N(C)2)=3)4))))5)6))),10-Hydroxydihydrosanguinarine
2453,C3(C(NC(C(C1(C=CC(O)=CC=1))=NO)=O)C(=O)N(C(C2(C=CC(O)=CC=2))C(O)=O)3),SCHEMBL11473522
2454,C1(OC(O)C(O)(CO)C(O)C(O)1),AC1NDT8M
2455,COC1(=C(O)C(=CC=C(OC)1)C2(OC3(C(C(=O)C=2OC)=C(O)C=C(OC)C=3))),"2'-hydroxy 3,7,3',4'-tetramethylquercetin"
2456,CN1(C2(C(O)CC1CC(C2)OC(=O)C(CO)C3(C=CC=CC=3))),racanisodamine
2457,C1(C=C(C(=O)O)C=N(C=1)C5(C(C(C(COP(=O)(O)OP(=O)(O)OCC4(C(C(C(N3(C=NC2(C(N)=NC=NC=23)))O4)OP(=O)(O)O)O))O5)O)O)),5502-96-5
2458,C3(=C(N=C(CC1(C=CC=CC=1))C4(=NC(CC2(=CC=CC=C2))=C(OS(=O)(=O)O)N34))C5(=CC=C(O)C=C5)),Luciferyl sulfate
2459,CCCCCCCCCCCCCCCCC,HEPTADECANE
2460,CCCCCCCCCC(=O)CC(=O)NC(CCO)C(=O)O,SCHEMBL1712903
2461,CC1(C)(C3(C)(C2(C(CC1C2)3))),Tricyclene
2462,CC(=CC=CC=C(C)C=CC=C(C)C(=O)O)C=CC=C(C)C(=O)O,"2,6,11,15-tetramethylhexadeca-2,4,6,8,10,12,14-heptaenedioic acid"
2463,CC6(OC5(C(=C(O)C4(=C(O)C(C3(C(O)=C2(C(O)=C1(C(OC(=CC(=O)1)C)=CC2=C(O)C(OC)=3))))=C(OC)C(O)=C4C=5))C(=O)C=6)),dimeric 9-hydroxyrubrofusarin
2464,C(=O)(O)C(O)CO,DL-Glyceric acid
2465,CCCCCC(=O)CC(NC1(CCOC(=O)1))=O,N-(3X-Oxooctanoyl)-DL-homoserine lactone
2466,CC1(CCC2(=C(C1)OC=C2C)),Menthofuran
2467,COC1(C=CC(=CC=1)C3(C(C2(C=CC(=CC=2OC=3)OC4(C(C(O)C(C(CO)O4)O)O)))=O)),3-(4-methoxyphenyl)-4-oxo-4H-chromen-7-yl hexopyranoside
2468,CC(C)=CCCC1(C)(C2(CC1C(=C)CC2)),Bergamotene
2469,CC(C)=CCC3(=C(C=C(C1(=C(OC=C(C1=O)C2(=CC=C(O)C=C2))3))O)O),Lupiwighteone
2470,CC(=C3(CCC2(C1(C(C(CCC1)(CO)C)CCC2=C3)C)))C,MUBMRBNHMHINMF-UHFFFAOYSA-N
2471,C(C1(OC(OP(=O)(O)O)C(C(C(O)1)O)O))O,1-O-phosphonohexopyranose
2472,C(O)C(NC(=O)C1(C(=C(C=CC=1)O)O))C(=O)OCC(C(O)=O)NC(C2(C(O)=C(C=CC=2)O))=O,"Dimer of 2,3-dihydroxy-N-benzoylserine"
2473,C(=O)CCCCN,5-Aminopentanal
2474,CC(C)CCCC(C)CCCC(C)CCCC(C)=CCC2(C(=C(O)C1(C=CC=CC=1C=2O))C),Dihydrovitamin K1
2475,C(=O)(O)C1(CCC(C(O)C1)O),"3,4-DIHYDROXY-CYCLOHEXANECARBOXYLIC ACID"
2476,CC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCC2(=C(SC)C(=O)C1(=C(SC=C1)C(=O)2)),Caldariellaquinone
2477,COC2(C1(=C(OC=C1)C=C3(OC(=O)C=CC=23))),Bergapten
2478,CCC=CCC1(C(CCC1=O)CC(NC(C(O)=O)C(C)C)=O),ACMC-20moua
2479,C1(C=CC(=CC=1)C2(NC(=O)NC2=O)),5-Phenylhydantoin
2480,C(CCC(C(=O)O)N)(OP(O)(=O)O)=O,5-oxo-5-(phosphonooxy)norvaline
2481,COC1(=CC(=CC=C(O)1)C2(OC3(C(C(=O)C=2OC)=C(O)C(OC)=C(OC)C=3))),Chrysosplenetin
2482,C1(C=CC(=C(C=1)N(=O)O)O),2-NITROPHENOL
2483,C(CC(C(=O)O)N)(N)=O,DL-Asparagine
2484,CC3(C(C(C(C(OP(OP(OCC1(C(C(C(O1)N2(C=CC(NC2=O)=O))O)O))(O)=O)(O)=O)O3)NC(C)=O)O)N),AC1MP8YN
2485,CC(C)(C(O)C(=O)NCCC(=O)NCCSC(C1(OC(O)=CC=1))=O)COP(=O)(OP(=O)(OCC2(C(OP(O)(=O)O)C(O)C(O2)N4(C3(=C(C(N)=NC=N3)N=C4))))O)O,AC1O9HOE
2486,C(=O)(O)CC(NC(N)=N)C(=O)O,Guanidinosuccinic acid
2487,CC(C)=CCC1(=CC=CC2(=C1C(=CN2)CC(N)C(=O)O)),Dimethylallyltryptophan
2488,COC(=O)C(N)CC1(=CC=C(O)C=C1),Methyl 2-amino-3-(4-hydroxyphenyl)propanoate
2489,C(=O)C1(O)(C(O)C(O)C(O)CO1),L-sorbosone pyranose form
2490,CC2(=C1(CC3(CCC(C1(CC2)C3(C)C)C))),Cyperene
2491,CN(C)(C)CCOP(O)(=O)OP(O)(=O)OCC1(OC(C(O)C(O)1)N2(C=CC(=NC2=O)N)),AC1L18WS
2492,C(=O)(O)C(O)C1(C(O)C(O)C(=O)O1),"D-Saccharic acid 1,4-lactone"
2493,C=C(C)C(CCC(=O)C)CC(O)=O,limononic acid
2494,CC1(=CC=CC(O)C(O)1C(=O)O),"1,6-dihydroxy-2-methylcyclohexa-2,4-diene-1-carboxylic acid"
2495,C2(Cl)(N=C(NC1(=CC=CC(S(O)(=O)=O)=C1))N=C(N)N=2),"2-amino-6-chloro-4-(3-sulfoanilino)-1,3,5-triazine"
2496,C(C(C(C(C(C(O)=O)O)O)O)O)(O)=O,mucic acid
2497,C1(N(C=C(C(C=1)=O)O)CC(N)C(=O)O),Mimosine
2498,CC(C)=CCCC(C)=C1(CCC(C)=CC1),"Cyclohexene, 4-(1,5-dimethyl-4-hexenylidene)-1-methyl-, (4E)-"
2499,CC(CC(C1(C(=CC(=CC=1O)O)O))=O)C,phlorisovalerophenone
2500,C(O)C1(OC(C(O)C(O)C(O)1)OC2(C(CO)OC(O)C(O)C(O)2)),cellobiose
2501,C1(C=CC(=C(C=1)C2(C=CC=CC(S(O)=O)=2))O),2'-hydroxybiphenyl-2-sulfinic acid
2502,C(O)(=O)CC1(OC(=O)C(Cl)=C1),2-Chloromuconolactone
2503,C(C1(OC(C(C(C1O)O)O)OC2(C(CO)OC(C(C2O)O)O)))O,cellobiose
2504,CC2(=CC=C(C1(C)(C(C)(C)CCC1))CC2),"1,3-Cyclohexadiene, 1-methyl-4-(1,2,2-trimethylcyclopentyl)-"
2505,C2(C3(CC1(C(=O)OC(CC(C1)2)C3))),4-Oxahomoadamantan-5-one
2506,C(O)C(O)C(N)C(=O)O,"2-amino-3,4-dihydroxybutanoic acid"
2507,C1(=CC4(=C(C=C1)NC3(C5(=C(C2(C(=O)NCC=2C=34))C6(=C(N5)C=CC=C6))))),K-252c
2508,COC3(C=C(C2(=C(OC=C(C1(C=CC(O)=CC=1))C(=O)2)C=3))O),Prunetin
2509,CC3(C=C(C1(=C(C(C2(=C(C(=O)1)C(=CC(=C2)O)OC))=O)C=3))O),Questin
2510,CC1(CC(C(C(C)(C)O)CC1)O),"p-Menthane-3,8-diol"
2511,C=C(C)C1(CC=C(C)CC1),Dipentene
2512,C1(=C(C(=O)C=C(Cl)C1=O)Cl),"2,5-Dichloro-1,4-benzoquinone"
2513,C1(Cl)(=NC(O)=C(Cl)C=C(Cl)1),"3,5,6-TRICHLORO-2-PYRIDINOL"
2514,C1(C=CC(O)=C(C=1)I),2-IODOPHENOL
2515,CC(O)CC(=O)C(O)=O,4-Hydroxy-2-oxopentanoic acid
2516,CC(C)(C(O)C(=O)NCCC(=O)NCCSC(=O)C1(=CCCCC1))COP(=O)(OP(=O)(OCC2(C(OP(O)(=O)O)C(O)C(O2)N4(C3(=C(C(N)=NC=N3)N=C4))))O)O,AC1MRCIL
2517,COC1(=C(O)C=CC(C(O)CO)=C1),Vanylglycol
2518,C(O)C(C1(C=CC=CC=1))C(O)=O,TROPIC ACID
2519,C=C(C(O)=O)CCC(=O)O,2-methyleneglutaric acid
2520,C1(OC2(C(O1)=CC(=CC=2)C3(C(=O)C4(=C(OC=3)C=C(C=C(O)4)O)))),5-hydroxypseudobaptigenin
2521,C(NC=O)C(=O)NC1(C(O)C(O)C(COP(O)(=O)O)O1),AC1L18L9
2522,COC(=O)C(N)CC1(=CC=C(C=C1)OS(=O)(=O)O),AC1MOIZL
2523,CN1(C2(C(=O)N(C(=O)N(C(N=C1)=2)C)C)),caffeine
2524,C1(CCC(CC1)O),CYCLOHEXANOL
2525,ClO,HYPOCHLOROUS ACID
2526,CC1(COC(C1O)=O)C,PANTOLACTONE
2527,CC(C)(C(O)C(=O)NCCC(=O)NCCSC(=O)C=CC1(=CC=CC=C1))COP(=O)(OP(=O)(OCC2(C(OP(O)(=O)O)C(O)C(O2)N4(C3(=C(C(N)=NC=N3)N=C4))))O)O,AC1NBT2G
2528,CC5(CC(=O)O)(C(C4(=CC1(NC(=C(CCC(=O)O)C(CC(=O)O)=1)CC2(=C(CCC(=O)O)C(CC(=O)O)=C(N2)C=C3(C(C)(CC(=O)O)C(CCC(=O)O)C(=N3)C=C(N4)5)))))CCC(=O)O),AC1L5B1F
2529,C(C(C(C(=O)O)O)O)O,"2,3,4-trihydroxybutanoic acid"
2530,CNCC(O)C1(C=CC(O)=C(OC)C=1),Metanephrine
2531,C(P(C(O)=O)(O)=O)C(=O)C(=O)O,Carboxyphosphonopyruvate
2532,C=C(OP(O)(O)=O)C(O)=O,phosphoenolpyruvate
2533,C(C4(OC(OC1(C=C2(OC(=C(C(C(=C(C=1)O)2)=O)O)C3(C=CC(=CC=3)O))))C(C(C4O)O)O))O,AC1NUJY5
2534,CN2(C(=O)NC1(=C(NC=N1)C(=O)2)),1-Methylxanthine
2535,C1(N=C(C2(N=CN(C(N=1)=2)C4(OC(CO)C(NC(=O)C(N)CC3(=CC=C(C=C3)OC))C(O)4)))N(C)C),AC1L1JCU
2536,C(O)(=O)C3(=CC=C2(C1(C(O)C(O)C(O)O1)CCC(=O)C2=C3)),"3',4',5'-Trihydroxy-4-oxo-3,4,4',5'-tetrahydrospiro[naphthalene-1(2H),2'(3'H)-furan]-6-carboxylic acid"
2537,C(C2(C(C(O)C(N1(C(N=C(C(O)=C1)N)=O))O2)O))OP(OP(OP(O)(O)=O)(O)=O)(O)=O,AC1LCUXM
2538,CC(C)(C(O)C(=O)NCCC(=O)NCCSC(=O)C=CC1(C=C(OC)C(O)=C(OC)C=1))COP(=O)(OP(=O)(OCC2(C(OP(O)(=O)O)C(O)C(O2)N4(C3(=C(C(N)=NC=N3)N=C4))))O)O,AC1NBR09
2539,CC(O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O,AC1MQFRP
2540,CC1(C(N(=O)O)=CC(N=O)=CC(N(O)=O)=1),"Benzene, 2-methyl-1,3-dinitro-5-nitroso-"
2541,CC(CC(C(O)=O)N)N,"2,4-diaminopentanoic acid"
